Date,PriceOfA,PriceOfB,Position,Quantity,NetBalance,Profit,Loss,CumulProfit,CumulLoss
2005-07-25,115.594,107.484375,Long,10,6358.535999999998,0.0,1156.94,1179087.0799999984,1181571.6039999994
2005-07-26,115.656,107.46875,Closed,0,7514.095999999998,1156.56,1.0,1179087.0799999984,1182728.5439999993
2005-07-27,115.438,107.34375,Long,10,6358.715999999998,0.0,1155.38,1180243.6399999985,1182729.5439999993
2005-07-28,116.344,107.546875,Long,5,6939.935999999998,581.72,0.5,1180243.6399999985,1183884.9239999992
2005-07-29,115.312,107.203125,Long,5,6939.935999999998,0.0,0.0,1180825.3599999985,1183885.4239999992
2005-07-30,115.312,107.203125,Closed,0,7515.995999999997,576.56,0.5,1180825.3599999985,1183885.4239999992
2005-07-31,115.312,107.203125,Closed,0,7515.995999999997,0.0,0.0,1181401.9199999985,1183885.9239999992
2005-08-01,114.969,107.109375,Long,10,6365.305999999997,0.0,1150.69,1181401.9199999985,1183885.9239999992
2005-08-02,114.656,107.078125,Closed,0,7510.865999999996,1146.56,1.0,1181401.9199999985,1185036.6139999991
2005-08-03,115.156,107.25,Short,-5,8086.145999999996,575.78,0.5,1182548.4799999986,1185037.6139999991
2005-08-04,114.906,107.171875,Long,5,6936.085999999996,0.0,1150.06,1183124.2599999986,1185038.1139999991
2005-08-05,114.188,106.8125,Long,5,6936.085999999996,0.0,0.0,1183124.2599999986,1186188.1739999992
2005-08-06,114.188,106.8125,Closed,0,7506.525999999996,570.94,0.5,1183124.2599999986,1186188.1739999992
2005-08-07,114.188,106.8125,Closed,0,7506.525999999996,0.0,0.0,1183695.1999999986,1186188.6739999992
2005-08-08,113.938,106.671875,Long,10,6366.145999999996,0.0,1140.38,1183695.1999999986,1186188.6739999992
2005-08-09,114.25,106.828125,Long,5,6936.895999999996,571.25,0.5,1183695.1999999986,1187329.053999999
2005-08-10,114.219,106.84375,Closed,0,7507.490999999996,571.095,0.5,1184266.4499999986,1187329.553999999
2005-08-11,114.906,107.125,Short,-5,8081.520999999996,574.53,0.5,1184837.5449999985,1187330.053999999
2005-08-12,115.969,107.453125,Short,-5,8081.520999999996,0.0,0.0,1185412.0749999986,1187330.553999999
2005-08-13,115.969,107.453125,Closed,0,7501.175999999996,0.0,580.345,1185412.0749999986,1187330.553999999
2005-08-14,115.969,107.453125,Closed,0,7501.175999999996,0.0,0.0,1185412.0749999986,1187910.898999999
2005-08-15,115.656,107.296875,Long,10,6343.615999999996,0.0,1157.56,1185412.0749999986,1187910.898999999
2005-08-16,116.156,107.53125,Long,5,6923.895999999996,580.78,0.5,1185412.0749999986,1189068.458999999
2005-08-17,115.594,107.34375,Long,5,6923.895999999996,0.0,0.0,1185992.8549999986,1189068.958999999
2005-08-18,116.25,107.609375,Closed,0,7504.645999999996,581.25,0.5,1185992.8549999986,1189068.958999999
2005-08-19,116.25,107.59375,Closed,0,7504.645999999996,0.0,0.0,1186574.1049999986,1189069.458999999
2005-08-20,116.25,107.59375,Closed,0,7504.645999999996,0.0,0.0,1186574.1049999986,1189069.458999999
2005-08-21,116.25,107.59375,Closed,0,7504.645999999996,0.0,0.0,1186574.1049999986,1189069.458999999
2005-08-22,116.25,107.59375,Closed,0,7504.645999999996,0.0,0.0,1186574.1049999986,1189069.458999999
2005-08-23,116.531,107.71875,Short,-5,8086.800999999996,582.655,0.5,1186574.1049999986,1189069.458999999
2005-08-24,116.594,107.71875,Closed,0,7503.330999999996,0.0,583.47,1187156.7599999986,1189069.958999999
2005-08-25,117.0,107.75,Closed,0,7503.330999999996,0.0,0.0,1187156.7599999986,1189653.428999999
2005-08-26,116.688,107.53125,Long,10,6335.4509999999955,0.0,1167.88,1187156.7599999986,1189653.428999999
2005-08-27,116.688,107.53125,Closed,0,7501.330999999996,1166.88,1.0,1187156.7599999986,1190821.308999999
2005-08-28,116.688,107.53125,Closed,0,7501.330999999996,0.0,0.0,1188323.6399999985,1190822.308999999
2005-08-29,116.906,107.578125,Short,-5,8085.360999999995,584.53,0.5,1188323.6399999985,1190822.308999999
2005-08-30,117.688,108.09375,Short,-5,8085.360999999995,0.0,0.0,1188908.1699999985,1190822.808999999
2005-08-31,118.375,108.53125,Short,-5,8085.360999999995,0.0,0.0,1188908.1699999985,1190822.808999999
2005-09-01,118.25,108.71875,Short,-5,8085.360999999995,0.0,0.0,1188908.1699999985,1190822.808999999
2005-09-02,118.094,108.6875,Closed,0,7494.390999999995,0.0,590.97,1188908.1699999985,1190822.808999999
2005-09-03,118.094,108.6875,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-04,118.094,108.6875,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-05,118.094,108.6875,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-06,117.5,108.46875,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-07,116.656,108.265625,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-08,116.656,108.1875,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-09,116.906,108.21875,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-10,116.906,108.21875,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-11,116.906,108.21875,Closed,0,7494.390999999995,0.0,0.0,1188908.1699999985,1191413.778999999
2005-09-12,116.344,108.078125,Long,10,6329.9509999999955,0.0,1164.44,1188908.1699999985,1191413.778999999
2005-09-13,116.688,108.25,Long,5,6912.890999999996,583.44,0.5,1188908.1699999985,1192578.2189999989
2005-09-14,116.312,108.125,Long,5,6912.890999999996,0.0,0.0,1189491.6099999985,1192578.7189999989
2005-09-15,115.656,108.0,Long,5,6912.890999999996,0.0,0.0,1189491.6099999985,1192578.7189999989
2005-09-16,115.156,107.78125,Long,5,6912.890999999996,0.0,0.0,1189491.6099999985,1192578.7189999989
2005-09-17,115.156,107.78125,Closed,0,7488.170999999996,575.78,0.5,1189491.6099999985,1192578.7189999989
2005-09-18,115.156,107.78125,Closed,0,7488.170999999996,0.0,0.0,1190067.3899999985,1192579.2189999989
2005-09-19,115.25,107.890625,Short,-5,8063.920999999996,576.25,0.5,1190067.3899999985,1192579.2189999989
2005-09-20,115.469,107.765625,Long,5,6908.230999999996,0.0,1155.69,1190643.6399999985,1192579.7189999989
2005-09-21,116.156,107.984375,Closed,0,7488.510999999996,580.78,0.5,1190643.6399999985,1193735.4089999988
2005-09-22,115.875,107.8125,Long,10,6328.760999999996,0.0,1159.75,1191224.4199999985,1193735.9089999988
2005-09-23,115.156,107.421875,Long,10,6328.760999999996,0.0,0.0,1191224.4199999985,1194895.6589999988
2005-09-24,115.156,107.421875,Closed,0,7479.320999999996,1151.56,1.0,1191224.4199999985,1194895.6589999988
2005-09-25,115.156,107.421875,Closed,0,7479.320999999996,0.0,0.0,1192375.9799999986,1194896.6589999988
2005-09-26,114.656,107.265625,Long,10,6331.760999999997,0.0,1147.56,1192375.9799999986,1194896.6589999988
2005-09-27,114.562,107.203125,Closed,0,7476.380999999997,1145.62,1.0,1192375.9799999986,1196044.2189999989
2005-09-28,115.156,107.265625,Closed,0,7476.380999999997,0.0,0.0,1193521.5999999987,1196045.2189999989
2005-09-29,114.781,107.109375,Long,10,6327.570999999996,0.0,1148.81,1193521.5999999987,1196045.2189999989
2005-09-30,114.406,106.859375,Long,10,6327.570999999996,0.0,0.0,1193521.5999999987,1197194.028999999
2005-10-01,114.406,106.859375,Closed,0,7470.630999999996,1144.06,1.0,1193521.5999999987,1197194.028999999
2005-10-02,114.406,106.859375,Closed,0,7470.630999999996,0.0,0.0,1194665.6599999988,1197195.028999999
2005-10-03,113.75,106.640625,Long,10,6332.130999999996,0.0,1138.5,1194665.6599999988,1197195.028999999
2005-10-04,113.938,106.65625,Closed,0,7470.510999999996,1139.38,1.0,1194665.6599999988,1198333.528999999
2005-10-05,114.188,106.703125,Closed,0,7470.510999999996,0.0,0.0,1195805.0399999986,1198334.528999999
2005-10-06,114.125,106.703125,Closed,0,7470.510999999996,0.0,0.0,1195805.0399999986,1198334.528999999
2005-10-07,114.25,106.71875,Closed,0,7470.510999999996,0.0,0.0,1195805.0399999986,1198334.528999999
2005-10-08,114.25,106.71875,Closed,0,7470.510999999996,0.0,0.0,1195805.0399999986,1198334.528999999
2005-10-09,114.25,106.71875,Closed,0,7470.510999999996,0.0,0.0,1195805.0399999986,1198334.528999999
2005-10-10,114.25,106.71875,Closed,0,7470.510999999996,0.0,0.0,1195805.0399999986,1198334.528999999
2005-10-11,114.0,106.65625,Long,10,6329.510999999996,0.0,1141.0,1195805.0399999986,1198334.528999999
2005-10-12,113.219,106.453125,Long,10,6329.510999999996,0.0,0.0,1195805.0399999986,1199475.528999999
2005-10-13,112.719,106.359375,Long,10,6329.510999999996,0.0,0.0,1195805.0399999986,1199475.528999999
2005-10-14,112.625,106.28125,Long,10,6329.510999999996,0.0,0.0,1195805.0399999986,1199475.528999999
2005-10-15,112.625,106.28125,Closed,0,7454.760999999996,1126.25,1.0,1195805.0399999986,1199475.528999999
2005-10-16,112.625,106.28125,Closed,0,7454.760999999996,0.0,0.0,1196931.2899999986,1199476.528999999
2005-10-17,112.594,106.265625,Closed,0,7454.760999999996,0.0,0.0,1196931.2899999986,1199476.528999999
2005-10-18,112.688,106.328125,Closed,0,7454.760999999996,0.0,0.0,1196931.2899999986,1199476.528999999
2005-10-19,112.812,106.390625,Closed,0,7454.760999999996,0.0,0.0,1196931.2899999986,1199476.528999999
2005-10-20,112.906,106.375,Closed,0,7454.760999999996,0.0,0.0,1196931.2899999986,1199476.528999999
2005-10-21,113.719,106.640625,Short,-5,8022.855999999996,568.595,0.5,1196931.2899999986,1199476.528999999
2005-10-22,113.719,106.640625,Closed,0,7453.760999999996,0.0,569.095,1197499.8849999986,1199477.028999999
2005-10-23,113.719,106.640625,Closed,0,7453.760999999996,0.0,0.0,1197499.8849999986,1200046.123999999
2005-10-24,113.094,106.421875,Long,10,6321.820999999996,0.0,1131.94,1197499.8849999986,1200046.123999999
2005-10-25,112.438,106.125,Long,10,6321.820999999996,0.0,0.0,1197499.8849999986,1201178.0639999988
2005-10-26,111.469,105.828125,Long,10,6321.820999999996,0.0,0.0,1197499.8849999986,1201178.0639999988
2005-10-27,111.812,105.9375,Closed,0,7438.940999999996,1118.12,1.0,1197499.8849999986,1201178.0639999988
2005-10-28,111.812,105.875,Closed,0,7438.940999999996,0.0,0.0,1198618.0049999987,1201179.0639999988
2005-10-29,111.812,105.875,Closed,0,7438.940999999996,0.0,0.0,1198618.0049999987,1201179.0639999988
2005-10-30,111.812,105.875,Closed,0,7438.940999999996,0.0,0.0,1198618.0049999987,1201179.0639999988
2005-10-31,111.969,105.890625,Closed,0,7438.940999999996,0.0,0.0,1198618.0049999987,1201179.0639999988
2005-11-01,111.781,105.8125,Closed,0,7438.940999999996,0.0,0.0,1198618.0049999987,1201179.0639999988
2005-11-02,111.375,105.703125,Closed,0,7438.940999999996,0.0,0.0,1198618.0049999987,1201179.0639999988
2005-11-03,110.781,105.515625,Long,10,6330.130999999996,0.0,1108.81,1198618.0049999987,1201179.0639999988
2005-11-04,110.656,105.484375,Closed,0,7435.690999999995,1106.56,1.0,1198618.0049999987,1202287.873999999
2005-11-05,110.656,105.484375,Closed,0,7435.690999999995,0.0,0.0,1199724.5649999988,1202288.873999999
2005-11-06,110.656,105.484375,Closed,0,7435.690999999995,0.0,0.0,1199724.5649999988,1202288.873999999
2005-11-07,110.906,105.515625,Closed,0,7435.690999999995,0.0,0.0,1199724.5649999988,1202288.873999999
2005-11-08,111.75,105.8125,Short,-5,7993.940999999995,558.75,0.5,1199724.5649999988,1202288.873999999
2005-11-09,111.0,105.53125,Long,5,6882.940999999995,0.0,1111.0,1200283.3149999988,1202289.373999999
2005-11-10,111.938,105.8125,Closed,0,7442.130999999996,559.69,0.5,1200283.3149999988,1203400.373999999
2005-11-11,111.938,105.8125,Closed,0,7442.130999999996,0.0,0.0,1200843.0049999987,1203400.873999999
2005-11-12,111.938,105.8125,Closed,0,7442.130999999996,0.0,0.0,1200843.0049999987,1203400.873999999
2005-11-13,111.938,105.8125,Closed,0,7442.130999999996,0.0,0.0,1200843.0049999987,1203400.873999999
2005-11-14,111.312,105.609375,Long,10,6328.010999999996,0.0,1114.12,1200843.0049999987,1203400.873999999
2005-11-15,111.938,105.78125,Long,5,6887.2009999999955,559.69,0.5,1200843.0049999987,1204514.993999999
2005-11-16,112.719,106.078125,Closed,0,7450.295999999996,563.595,0.5,1201402.6949999987,1204515.493999999
2005-11-17,113.0,106.25,Short,-5,8014.795999999996,565.0,0.5,1201966.2899999986,1204515.993999999
2005-11-18,112.469,106.0625,Long,5,6889.105999999996,0.0,1125.69,1202531.2899999986,1204516.493999999
2005-11-19,112.469,106.0625,Closed,0,7450.950999999996,562.345,0.5,1202531.2899999986,1205642.183999999
2005-11-20,112.469,106.0625,Closed,0,7450.950999999996,0.0,0.0,1203093.6349999986,1205642.683999999
2005-11-21,112.812,106.234375,Short,-5,8014.510999999997,564.06,0.5,1203093.6349999986,1205642.683999999
2005-11-22,112.969,106.515625,Short,-5,8014.510999999997,0.0,0.0,1203657.6949999987,1205643.183999999
2005-11-23,112.344,106.328125,Long,5,6890.070999999996,0.0,1124.44,1203657.6949999987,1205643.183999999
2005-11-24,112.344,106.328125,Closed,0,7451.2909999999965,561.72,0.5,1203657.6949999987,1206767.623999999
2005-11-25,112.906,106.5,Short,-5,8015.320999999996,564.53,0.5,1204219.4149999986,1206768.123999999
2005-11-26,112.906,106.5,Closed,0,7450.2909999999965,0.0,565.03,1204783.9449999987,1206768.623999999
2005-11-27,112.906,106.5,Closed,0,7450.2909999999965,0.0,0.0,1204783.9449999987,1207333.653999999
2005-11-28,113.344,106.546875,Closed,0,7450.2909999999965,0.0,0.0,1204783.9449999987,1207333.653999999
2005-11-29,112.438,106.203125,Long,10,6324.910999999996,0.0,1125.38,1204783.9449999987,1207333.653999999
2005-11-30,112.281,106.109375,Long,10,6324.910999999996,0.0,0.0,1204783.9449999987,1208459.0339999988
2005-12-01,112.062,106.0,Long,10,6324.910999999996,0.0,0.0,1204783.9449999987,1208459.0339999988
2005-12-02,112.156,106.03125,Closed,0,7445.470999999996,1121.56,1.0,1204783.9449999987,1208459.0339999988
2005-12-03,112.156,106.03125,Closed,0,7445.470999999996,0.0,0.0,1205905.5049999987,1208460.0339999988
2005-12-04,112.156,106.03125,Closed,0,7445.470999999996,0.0,0.0,1205905.5049999987,1208460.0339999988
2005-12-05,111.719,105.84375,Long,10,6327.280999999995,0.0,1118.19,1205905.5049999987,1208460.0339999988
2005-12-06,112.562,106.15625,Long,5,6889.590999999995,562.81,0.5,1205905.5049999987,1209578.2239999988
2005-12-07,112.281,106.0625,Closed,0,7450.495999999995,561.405,0.5,1206468.3149999988,1209578.7239999988
2005-12-08,112.906,106.34375,Short,-5,8014.525999999994,564.53,0.5,1207029.7199999988,1209579.2239999988
2005-12-09,112.125,106.015625,Long,5,6892.275999999994,0.0,1122.25,1207594.2499999988,1209579.7239999988
2005-12-10,112.125,106.015625,Closed,0,7452.400999999994,560.625,0.5,1207594.2499999988,1210701.9739999988
2005-12-11,112.125,106.015625,Closed,0,7452.400999999994,0.0,0.0,1208154.8749999988,1210702.4739999988
2005-12-12,112.031,105.9375,Long,10,6331.090999999995,0.0,1121.31,1208154.8749999988,1210702.4739999988
2005-12-13,112.125,106.03125,Long,5,6891.215999999995,560.625,0.5,1208154.8749999988,1211823.7839999988
2005-12-14,113.125,106.34375,Closed,0,7456.340999999995,565.625,0.5,1208715.4999999988,1211824.2839999988
2005-12-15,112.938,106.296875,Closed,0,7456.340999999995,0.0,0.0,1209281.1249999988,1211824.7839999988
2005-12-16,113.281,106.375,Short,-5,8022.245999999995,566.405,0.5,1209281.1249999988,1211824.7839999988
2005-12-17,113.281,106.375,Closed,0,7455.340999999995,0.0,566.905,1209847.5299999989,1211825.2839999988
2005-12-18,113.281,106.375,Closed,0,7455.340999999995,0.0,0.0,1209847.5299999989,1212392.1889999988
2005-12-19,113.344,106.34375,Closed,0,7455.340999999995,0.0,0.0,1209847.5299999989,1212392.1889999988
2005-12-20,113.25,106.234375,Long,10,6321.840999999995,0.0,1133.5,1209847.5299999989,1212392.1889999988
2005-12-21,112.719,105.9375,Long,10,6321.840999999995,0.0,0.0,1209847.5299999989,1213525.6889999988
2005-12-22,113.406,106.1875,Long,5,6888.370999999995,567.03,0.5,1209847.5299999989,1213525.6889999988
2005-12-23,114.188,106.4375,Closed,0,7458.810999999994,570.94,0.5,1210414.559999999,1213526.1889999988
2005-12-24,114.188,106.4375,Closed,0,7458.810999999994,0.0,0.0,1210985.4999999988,1213526.6889999988
2005-12-25,114.188,106.4375,Closed,0,7458.810999999994,0.0,0.0,1210985.4999999988,1213526.6889999988
2005-12-26,114.188,106.4375,Closed,0,7458.810999999994,0.0,0.0,1210985.4999999988,1213526.6889999988
2005-12-27,114.688,106.578125,Short,-5,8031.750999999995,573.44,0.5,1210985.4999999988,1213526.6889999988
2005-12-28,114.312,106.40625,Long,5,6887.630999999995,0.0,1144.12,1211558.9399999988,1213527.1889999988
2005-12-29,114.438,106.390625,Closed,0,7459.3209999999945,572.19,0.5,1211558.9399999988,1214671.308999999
2005-12-30,114.188,106.34375,Closed,0,7459.3209999999945,0.0,0.0,1212131.1299999987,1214671.808999999
2005-12-31,114.188,106.34375,Closed,0,7459.3209999999945,0.0,0.0,1212131.1299999987,1214671.808999999
2006-01-01,114.188,106.34375,Closed,0,7459.3209999999945,0.0,0.0,1212131.1299999987,1214671.808999999
2006-01-02,114.188,106.34375,Closed,0,7459.3209999999945,0.0,0.0,1212131.1299999987,1214671.808999999
2006-01-03,114.375,106.546875,Short,-5,8030.6959999999945,571.875,0.5,1212131.1299999987,1214671.808999999
2006-01-04,114.469,106.640625,Short,-5,8030.6959999999945,0.0,0.0,1212703.0049999987,1214672.308999999
2006-01-05,114.438,106.625,Closed,0,7458.005999999994,0.0,572.69,1212703.0049999987,1214672.308999999
2006-01-06,114.125,106.484375,Long,10,6315.755999999994,0.0,1142.25,1212703.0049999987,1215244.998999999
2006-01-07,114.125,106.484375,Closed,0,7456.005999999994,1141.25,1.0,1212703.0049999987,1216387.248999999
2006-01-08,114.125,106.484375,Closed,0,7456.005999999994,0.0,0.0,1213844.2549999987,1216388.248999999
2006-01-09,114.125,106.484375,Closed,0,7456.005999999994,0.0,0.0,1213844.2549999987,1216388.248999999
2006-01-10,113.531,106.296875,Long,10,6319.6959999999945,0.0,1136.31,1213844.2549999987,1216388.248999999
2006-01-11,113.219,106.140625,Long,10,6319.6959999999945,0.0,0.0,1213844.2549999987,1217524.558999999
2006-01-12,113.844,106.359375,Long,5,6888.415999999995,569.22,0.5,1213844.2549999987,1217524.558999999
2006-01-13,114.688,106.609375,Closed,0,7461.355999999994,573.44,0.5,1214413.4749999987,1217525.058999999
2006-01-14,114.688,106.609375,Closed,0,7461.355999999994,0.0,0.0,1214986.9149999986,1217525.558999999
2006-01-15,114.688,106.609375,Closed,0,7461.355999999994,0.0,0.0,1214986.9149999986,1217525.558999999
2006-01-16,114.688,106.609375,Closed,0,7461.355999999994,0.0,0.0,1214986.9149999986,1217525.558999999
2006-01-17,114.875,106.671875,Closed,0,7461.355999999994,0.0,0.0,1214986.9149999986,1217525.558999999
2006-01-18,114.75,106.65625,Closed,0,7461.355999999994,0.0,0.0,1214986.9149999986,1217525.558999999
2006-01-19,114.406,106.46875,Long,10,6316.295999999995,0.0,1145.06,1214986.9149999986,1217525.558999999
2006-01-20,114.625,106.5,Closed,0,7461.545999999995,1146.25,1.0,1214986.9149999986,1218670.618999999
2006-01-21,114.625,106.5,Closed,0,7461.545999999995,0.0,0.0,1216133.1649999986,1218671.618999999
2006-01-22,114.625,106.5,Closed,0,7461.545999999995,0.0,0.0,1216133.1649999986,1218671.618999999
2006-01-23,114.656,106.546875,Short,-5,8034.325999999995,573.28,0.5,1216133.1649999986,1218671.618999999
2006-01-24,114.281,106.4375,Long,5,6890.515999999994,0.0,1143.81,1216706.4449999987,1218672.118999999
2006-01-25,113.188,106.03125,Long,5,6890.515999999994,0.0,0.0,1216706.4449999987,1219815.928999999
2006-01-26,112.656,105.875,Long,5,6890.515999999994,0.0,0.0,1216706.4449999987,1219815.928999999
2006-01-27,112.906,105.875,Closed,0,7454.545999999994,564.53,0.5,1216706.4449999987,1219815.928999999
2006-01-28,112.906,105.875,Closed,0,7454.545999999994,0.0,0.0,1217270.9749999987,1219816.428999999
2006-01-29,112.906,105.875,Closed,0,7454.545999999994,0.0,0.0,1217270.9749999987,1219816.428999999
2006-01-30,112.656,105.78125,Closed,0,7454.545999999994,0.0,0.0,1217270.9749999987,1219816.428999999
2006-01-31,112.844,105.734375,Closed,0,7454.545999999994,0.0,0.0,1217270.9749999987,1219816.428999999
2006-02-01,112.594,105.515625,Long,10,6327.605999999994,0.0,1126.94,1217270.9749999987,1219816.428999999
2006-02-02,112.688,105.5,Closed,0,7453.485999999994,1126.88,1.0,1217270.9749999987,1220943.368999999
2006-02-03,113.281,105.5625,Closed,0,7453.485999999994,0.0,0.0,1218397.8549999986,1220944.368999999
2006-02-04,113.281,105.5625,Closed,0,7453.485999999994,0.0,0.0,1218397.8549999986,1220944.368999999
2006-02-05,113.281,105.5625,Closed,0,7453.485999999994,0.0,0.0,1218397.8549999986,1220944.368999999
2006-02-06,113.312,105.484375,Long,10,6319.3659999999945,0.0,1134.12,1218397.8549999986,1220944.368999999
2006-02-07,112.875,105.453125,Closed,0,7447.1159999999945,1128.75,1.0,1218397.8549999986,1222078.4889999991
2006-02-08,112.531,105.34375,Long,10,6320.805999999995,0.0,1126.31,1219526.6049999986,1222079.4889999991
2006-02-09,112.844,105.328125,Closed,0,7448.245999999996,1128.44,1.0,1219526.6049999986,1223205.7989999992
2006-02-10,112.5,105.171875,Long,10,6322.245999999996,0.0,1126.0,1220655.0449999985,1223206.7989999992
2006-02-11,112.5,105.171875,Closed,0,7446.245999999996,1125.0,1.0,1220655.0449999985,1224332.7989999992
2006-02-12,112.5,105.171875,Closed,0,7446.245999999996,0.0,0.0,1221780.0449999985,1224333.7989999992
2006-02-13,112.406,105.21875,Closed,0,7446.245999999996,0.0,0.0,1221780.0449999985,1224333.7989999992
2006-02-14,112.062,105.109375,Long,10,6324.625999999996,0.0,1121.62,1221780.0449999985,1224333.7989999992
2006-02-15,112.188,105.109375,Closed,0,7445.505999999996,1121.88,1.0,1221780.0449999985,1225455.4189999993
2006-02-16,112.312,105.140625,Closed,0,7445.505999999996,0.0,0.0,1222901.9249999984,1225456.4189999993
2006-02-17,113.062,105.328125,Short,-5,8010.315999999995,565.31,0.5,1222901.9249999984,1225456.4189999993
2006-02-18,113.062,105.328125,Closed,0,7444.505999999996,0.0,565.81,1223467.2349999985,1225456.9189999993
2006-02-19,113.062,105.328125,Closed,0,7444.505999999996,0.0,0.0,1223467.2349999985,1226022.7289999994
2006-02-20,113.062,105.328125,Closed,0,7444.505999999996,0.0,0.0,1223467.2349999985,1226022.7289999994
2006-02-21,112.875,105.21875,Long,10,6314.755999999996,0.0,1129.75,1223467.2349999985,1226022.7289999994
2006-02-22,113.25,105.3125,Long,5,6880.505999999996,566.25,0.5,1223467.2349999985,1227152.4789999994
2006-02-23,112.875,105.09375,Long,5,6880.505999999996,0.0,0.0,1224033.4849999985,1227152.9789999994
2006-02-24,112.844,105.109375,Closed,0,7444.225999999996,564.22,0.5,1224033.4849999985,1227152.9789999994
2006-02-25,112.844,105.109375,Closed,0,7444.225999999996,0.0,0.0,1224597.7049999984,1227153.4789999994
2006-02-26,112.844,105.109375,Closed,0,7444.225999999996,0.0,0.0,1224597.7049999984,1227153.4789999994
2006-02-27,112.5,105.03125,Long,10,6318.225999999996,0.0,1126.0,1224597.7049999984,1227153.4789999994
2006-02-28,113.094,105.234375,Long,5,6883.195999999996,565.47,0.5,1224597.7049999984,1228279.4789999994
2006-03-01,112.562,105.15625,Long,5,6883.195999999996,0.0,0.0,1225163.1749999984,1228279.9789999994
2006-03-02,111.938,105.0,Long,5,6883.195999999996,0.0,0.0,1225163.1749999984,1228279.9789999994
2006-03-03,111.375,104.875,Long,5,6883.195999999996,0.0,0.0,1225163.1749999984,1228279.9789999994
2006-03-04,111.375,104.875,Closed,0,7439.570999999996,556.875,0.5,1225163.1749999984,1228279.9789999994
2006-03-05,111.375,104.875,Closed,0,7439.570999999996,0.0,0.0,1225720.0499999984,1228280.4789999994
2006-03-06,110.75,104.734375,Long,10,6331.070999999996,0.0,1108.5,1225720.0499999984,1228280.4789999994
2006-03-07,110.75,104.734375,Closed,0,7437.570999999996,1107.5,1.0,1225720.0499999984,1229388.9789999994
2006-03-08,110.688,104.78125,Closed,0,7437.570999999996,0.0,0.0,1226827.5499999984,1229389.9789999994
2006-03-09,110.75,104.796875,Closed,0,7437.570999999996,0.0,0.0,1226827.5499999984,1229389.9789999994
2006-03-10,110.531,104.71875,Closed,0,7437.570999999996,0.0,0.0,1226827.5499999984,1229389.9789999994
2006-03-11,110.531,104.71875,Closed,0,7437.570999999996,0.0,0.0,1226827.5499999984,1229389.9789999994
2006-03-12,110.531,104.71875,Closed,0,7437.570999999996,0.0,0.0,1226827.5499999984,1229389.9789999994
2006-03-13,110.344,104.65625,Long,10,6333.130999999996,0.0,1104.44,1226827.5499999984,1229389.9789999994
2006-03-14,111.125,105.0625,Long,5,6888.255999999996,555.625,0.5,1226827.5499999984,1230494.4189999993
2006-03-15,110.656,105.0,Long,5,6888.255999999996,0.0,0.0,1227383.1749999984,1230494.9189999993
2006-03-16,111.469,105.390625,Closed,0,7445.100999999996,557.345,0.5,1227383.1749999984,1230494.9189999993
2006-03-17,111.156,105.296875,Closed,0,7445.100999999996,0.0,0.0,1227940.5199999984,1230495.4189999993
2006-03-18,111.156,105.296875,Closed,0,7445.100999999996,0.0,0.0,1227940.5199999984,1230495.4189999993
2006-03-19,111.156,105.296875,Closed,0,7445.100999999996,0.0,0.0,1227940.5199999984,1230495.4189999993
2006-03-20,111.375,105.328125,Closed,0,7445.100999999996,0.0,0.0,1227940.5199999984,1230495.4189999993
2006-03-21,110.781,105.03125,Long,10,6336.290999999996,0.0,1108.81,1227940.5199999984,1230495.4189999993
2006-03-22,110.906,105.0,Closed,0,7444.350999999995,1109.06,1.0,1227940.5199999984,1231604.2289999994
2006-03-23,110.562,104.78125,Long,10,6337.730999999995,0.0,1106.62,1229049.5799999984,1231605.2289999994
2006-03-24,111.25,105.09375,Long,5,6893.480999999995,556.25,0.5,1229049.5799999984,1232711.8489999995
2006-03-25,111.25,105.09375,Closed,0,7449.230999999995,556.25,0.5,1229605.8299999984,1232712.3489999995
2006-03-26,111.25,105.09375,Closed,0,7449.230999999995,0.0,0.0,1230162.0799999984,1232712.8489999995
2006-03-27,110.938,104.984375,Long,10,6338.850999999995,0.0,1110.38,1230162.0799999984,1232712.8489999995
2006-03-28,110.094,104.625,Long,10,6338.850999999995,0.0,0.0,1230162.0799999984,1233823.2289999994
2006-03-29,109.688,104.5625,Closed,0,7434.730999999995,1096.88,1.0,1230162.0799999984,1233823.2289999994
2006-03-30,109.188,104.390625,Long,10,6341.850999999995,0.0,1092.88,1231258.9599999983,1233824.2289999994
2006-03-31,109.156,104.4375,Closed,0,7432.410999999995,1091.56,1.0,1231258.9599999983,1234917.1089999992
2006-04-01,109.156,104.4375,Closed,0,7432.410999999995,0.0,0.0,1232350.5199999984,1234918.1089999992
